what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1316887778783
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316887781354
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316887793220
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1316887794744
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1316887794944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316887796558
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316887798285
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316887800923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316887812206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1316887818895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316887819941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316887833021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316887894825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316887901060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316894356654
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316894363046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316894373636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316894418935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316894420804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316894436347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898040229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1316898041830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316898044240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898046540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898192264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316898194848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898195171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898736968
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316898740304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316898748998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316898754213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316898756148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316898757492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316898757889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898764804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898783679
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1316898784843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316898792754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898793311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898820518
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316898824475
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1316898828648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316898829888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316898835130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898835791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898837312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898840771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898861193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316898878910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316898879907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898881491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898887392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316898891006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898891370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898895813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316898898787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898899171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898903153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316898906407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898906830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898910833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316898913588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898913931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898917833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316898921506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316898921811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316899437504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1316899442091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316899443886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316899445244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316900631095
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316900633680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1316900634432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316900636606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316900637213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316900966903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316900996252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316900997373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901124944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901126690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901136419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901233349
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901254828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901265333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901270733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901641686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1316901643248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316901643644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901644892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901688471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316901708366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901720996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901723733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316901725171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316901726206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316901731171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316901733916
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1316901735091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1316901736898
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316901737663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316901738314
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1316901739130
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1316901739485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316901740611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316901741955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316901746598
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316901746971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316901748323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316901752454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901753094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901779498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316901805283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1316901807939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1316901808360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316901808848
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1316901814402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316901815430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316901817214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316901834721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316901836738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316901837830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901839807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316901861894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316901871511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316901874457
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1316901879290
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1316901879850
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1316901880250
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1316901880650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316901881626
